id,scenario,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg,mobility,router,ttl,seed,buffer_size,message_interval,exp_weight
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[5,25]_w[4]",302400.0,20791,116719526,116719526,0,116363136,347299,12398,0.5963,0.0,9413.3834,3722.1281,1071.0,62.8182,16,41.1776,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgM',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[150M]_[35,60]_w[4]",302400.0,6437,647526,647526,0,381024,217909,4966,0.7715,0.0,129.3919,4562.7247,1542.0,10.2104,7,20142.5194,23380.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'meE',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgeE']_[75M]_[5,25]_w[4]",302400.0,20867,164367724,164367724,0,163940870,408601,13630,0.6532,0.0,12058.2607,3896.9446,1348.0,78.8136,16,42.511,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgeE',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[200M]_[60, 120]_w[4]",302400.0,3395,342813,342813,0,153017,120319,2722,0.8018,0.0,124.9416,5943.2954,1517.0,10.2531,7,45578.6443,65194.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mE',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[75M]_[60, 120]_w[4]",302400.0,3389,341184,341184,0,201207,114178,2647,0.7811,0.0,127.8946,4557.1088,1431.0,10.3574,7,19448.909,22528.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mM',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgMe']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgMe']_[75M]_[5,25]_w[4]",302400.0,20850,163813392,163813392,0,163385608,409210,13692,0.6567,0.0,11963.1683,3848.5802,1365.0,79.9595,16,42.6523,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgMe',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[100M]_[25,35]_w[4]",302400.0,10241,104695143,104695143,0,104374711,289076,7557,0.7379,0.0,13853.0615,3728.3132,1271.0,85.2136,11,85.6632,14.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gME',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msE']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msE']_[150M]_[60, 120]_w[4]",302400.0,3384,341538,341538,0,171567,117882,2681,0.7923,0.0,126.392,5396.6382,1561.0,10.2365,7,35586.856,47396.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msE',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgM']_[200M]_[35,60]_w[4]",302400.0,6413,639486,639486,0,351561,220088,5009,0.7811,0.0,126.6674,5092.6103,1544.0,10.2084,7,26717.0844,33026.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgM',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['geE']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['geE']_[150M]_[60, 120]_w[4]",302400.0,3363,340660,340660,0,171697,118673,2671,0.7942,0.0,126.5402,5576.8285,1591.0,10.261,7,35785.3072,47818.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'geE',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[75M]_[35,60]_w[4]",302400.0,6412,24913602,24913602,0,24700326,189932,4714,0.7352,0.0,5284.0238,3812.7987,1214.0,35.1642,9,266.9353,45.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMe',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[60, 120]_w[4]",302400.0,3398,2065918,2065918,0,1942886,107175,2569,0.756,0.0,803.1721,3902.0494,1168.0,11.2468,7,2123.1776,276.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msgE',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[5,25]_w[4]",302400.0,20792,115454457,115454457,0,115104342,341645,12241,0.5887,0.0,9430.7831,3655.1122,1048.0,64.7662,16,40.7227,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sME',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMeE']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMeE']_[150M]_[35,60]_w[4]",302400.0,6440,649597,649597,0,377796,221089,5051,0.7843,0.0,127.6076,4845.6597,1463.0,10.2558,7,20344.8807,23767.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sMeE',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[25,35]_w[4]",302400.0,10247,107120445,107120445,0,106883107,223603,7099,0.6928,0.0,15088.5119,3877.9958,1494.0,97.7886,16,43.2806,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gM',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[50M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[50M]_[25,35]_w[4]",302400.0,10254,107028834,107028834,0,106786658,228352,7128,0.6951,0.0,15014.2685,3884.0114,1417.0,95.4503,16,43.2006,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msM',50,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[35,60]_w[4]",302400.0,6428,86289374,86289374,0,86105862,168015,4719,0.7341,0.0,18284.5211,3651.488,1340.0,115.7131,13,52.3457,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'seE',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[100M]_[60, 120]_w[4]",302400.0,3387,343550,343550,0,190555,119170,2701,0.7975,0.0,126.1936,5071.9422,1494.0,10.4576,7,24891.509,29293.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msMe',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[25,35]_w[4]",302400.0,10245,136685880,136685880,0,136403754,260221,7422,0.7245,0.0,18415.3137,3805.2731,1443.0,125.5864,14,49.4831,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mg',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[150M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sg']_[150M]_[5,25]_w[4]",302400.0,20742,278381341,278381341,0,277812979,524106,15045,0.7253,0.0,18502.2463,3745.5438,1350.0,113.1405,14,49.3744,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sg',150,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgE']_[200M]_[35,60]_w[4]",302400.0,6445,645492,645492,0,355680,222079,5059,0.7849,0.0,126.5928,5119.0498,1613.0,10.3291,7,26161.3533,31945.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgE',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgE']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msgE']_[100M]_[35,60]_w[4]",302400.0,6445,1418120,1418120,0,1178217,207534,4879,0.757,0.0,289.6579,4021.2724,1243.0,10.6221,7,6230.6013,3692.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msgE',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgE']_[100M]_[35,60]_w[4]",302400.0,6442,1556061,1556061,0,1315783,208350,4857,0.754,0.0,319.3749,3908.2856,1229.0,10.6745,7,5659.518,3057.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgE',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sge']_[150M]_[35,60]_w[4]",302400.0,6430,646805,646805,0,379692,217316,5008,0.7788,0.0,128.1544,4756.4199,1460.0,10.2454,7,20379.6661,23695.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sge',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[60, 120]_w[4]",302400.0,3381,341557,341557,0,201853,114903,2601,0.7693,0.0,130.3176,4542.9754,1333.0,10.4667,7,19002.8337,22005.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mg',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[150M]_[25,35]_w[4]",302400.0,10243,3847080,3847080,0,3470445,329525,7735,0.7551,0.0,496.3601,4081.9813,1322.0,10.9451,7,3414.0463,1363.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ME',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[50M]_[60, 120]_w[4]",302400.0,3374,2004844,2004844,0,1879993,108858,2541,0.7531,0.0,787.998,4145.2176,1309.0,11.7784,8,2125.8137,465.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'meE',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msM']_[150M]_[35,60]_w[4]",302400.0,6433,643580,643580,0,379867,213964,5000,0.7772,0.0,127.716,4651.4688,1495.0,10.2746,7,20235.5944,23961.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msM',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msME']_[200M]_[25,35]_w[4]",302400.0,10260,1134746,1134746,0,732233,337930,7842,0.7643,0.0,143.7011,4422.7029,1393.0,10.3449,7,15414.3178,14416.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msME',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[100M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gME']_[100M]_[35,60]_w[4]",302400.0,6417,1281047,1281047,0,1045095,204021,4846,0.7552,0.0,263.3514,4050.025,1224.0,10.4362,7,6875.6772,4579.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gME',100,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[200M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[200M]_[35,60]_w[4]",302400.0,6439,645262,645262,0,356870,220583,5058,0.7855,0.0,126.5726,5002.034,1432.0,10.204,7,26088.2029,31568.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgME',200,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gMe']_[150M]_[60, 120]_w[4]",302400.0,3376,340236,340236,0,170071,119603,2683,0.7947,0.0,125.8118,5702.265,1693.0,10.3086,7,35648.1288,46731.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gMe',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[150M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[150M]_[35,60]_w[4]",302400.0,6420,642985,642985,0,377665,214503,4963,0.7731,0.0,128.5557,4589.4791,1379.0,10.2023,7,20353.9719,23583.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sMe',150,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mM']_[75M]_[5,25]_w[4]",302400.0,20850,164444998,164444998,0,164023517,403839,13604,0.6525,0.0,12086.9887,3843.8451,1362.0,78.1352,16,42.5574,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mM',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[75M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[75M]_[25,35]_w[4]",302400.0,10266,138806449,138806449,0,138520827,263240,7513,0.7318,0.0,18474.5023,3736.5182,1378.0,114.8363,14,49.5162,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msMe',75,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[60, 120]_w[4]",302400.0,3369,1469355,1469355,0,1345282,108468,2541,0.7542,0.0,577.2586,3930.5081,1376.0,11.0783,8,2961.3498,819.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sgME',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sM']_[100M]_[25,35]_w[4]",302400.0,10249,104472945,104472945,0,104151777,290260,7565,0.7381,0.0,13809.039,3779.09,1325.0,97.874,11,85.3291,14.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sM',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mg']_[200M]_[25,35]_w[4]",302400.0,10245,1133869,1133869,0,729833,338563,7828,0.7641,0.0,143.8479,4382.5176,1413.0,10.4126,7,15392.8399,14183.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mg',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[35,60]_w[4]",302400.0,6400,87900040,87900040,0,87716274,168242,4689,0.7327,0.0,18745.0098,3654.9723,1330.0,102.3231,13,52.456,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'Me',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['geE']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['geE']_[150M]_[25,35]_w[4]",302400.0,10257,5084051,5084051,0,4707858,328295,7754,0.756,0.0,654.6682,3949.5012,1287.0,11.3327,7,2572.6552,738.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'geE',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[100M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgME']_[100M]_[60, 120]_w[4]",302400.0,3407,342582,342582,0,192292,117451,2672,0.7843,0.0,127.2118,5073.4809,1465.0,10.0835,7,24776.7375,30232.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgME',100,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['M']_[150M]_[60, 120]_w[4]",302400.0,3368,340579,340579,0,168549,119564,2708,0.804,0.0,124.7677,5481.2112,1544.0,10.3205,7,36631.0197,48569.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'M',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['Me']_[50M]_[60, 120]_w[4]",302400.0,3370,1880387,1880387,0,1756257,107646,2536,0.7525,0.0,740.4775,4017.1668,1324.0,11.3387,8,2320.6706,409.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'Me',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gM']_[50M]_[5,25]_w[4]",302400.0,20842,115459427,115459427,0,115112792,338101,12264,0.5884,0.0,9413.4999,3631.7872,1010.0,65.2367,16,41.2468,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gM',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[150M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mE']_[150M]_[60, 120]_w[4]",302400.0,3395,342799,342799,0,171220,119874,2708,0.7976,0.0,125.5875,5589.017,1491.0,10.2921,7,35760.7472,47786.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mE',150,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[5,25]_w[4]",302400.0,20808,162663854,162663854,0,162245505,401060,13565,0.6519,0.0,11990.4378,3857.8056,1343.0,78.1609,16,42.6893,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'meE',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[100M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['msMe']_[100M]_[25,35]_w[4]",302400.0,10266,106811884,106811884,0,106489911,290881,7637,0.7439,0.0,13985.105,3738.1882,1302.0,101.7728,11,84.3611,14.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'msMe',100,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[75M]_[35,60]_w[4]",302400.0,6416,27853052,27853052,0,27635805,193041,4795,0.7474,0.0,5807.77,3777.6592,1306.0,34.6035,9,242.1694,37.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mse',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[100M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[100M]_[5,25]_w[4]",302400.0,20886,211629184,211629184,0,211145786,456271,14455,0.6921,0.0,14639.5523,3872.679,1460.0,90.9664,16,44.1253,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'m',100,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[75M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['me']_[75M]_[5,25]_w[4]",302400.0,21004,166289986,166289986,0,165864316,407384,13690,0.6518,0.0,12145.8215,3887.8832,1391.0,79.4991,16,42.5602,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'me',75,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[60, 120]_w[4]",302400.0,3371,1528295,1528295,0,1407744,104748,2507,0.7437,0.0,608.6111,3985.4791,1348.0,11.639,7,2875.6123,906.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'MeE',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[50M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['eE']_[50M]_[60, 120]_w[4]",302400.0,3386,1723411,1723411,0,1597118,110057,2583,0.7628,0.0,666.2129,4076.8451,1372.0,11.127,8,2509.9462,478.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'eE',50,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[35,60]_w[4]",302400.0,6401,22998264,22998264,0,22785432,189608,4773,0.7457,0.0,4817.4085,3674.2954,1134.0,36.1184,9,288.8134,53.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'gE',75,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[75M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[75M]_[60, 120]_w[4]",302400.0,3377,335112,335112,0,199139,110958,2569,0.7607,0.0,129.4445,4471.1008,1232.0,10.2842,7,19807.0898,23524.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mse',75,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ME']_[50M]_[35,60]_w[4]",302400.0,6404,86612072,86612072,0,86428534,168297,4662,0.728,0.0,18577.308,3815.5043,1407.0,122.571,13,52.188,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ME',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['seE']_[200M]_[25,35]_w[4]",302400.0,10248,1175921,1175921,0,771808,337701,7885,0.7694,0.0,148.1339,4212.5343,1264.0,10.3674,7,14940.3814,13275.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'seE',200,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[150M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[150M]_[25,35]_w[4]",302400.0,10266,4517811,4517811,0,4139285,329905,7722,0.7522,0.0,584.0571,4019.8529,1361.0,11.0022,7,2940.1709,752.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mge',150,"25,35",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mge']_[200M]_[60, 120]_w[4]",302400.0,3387,340669,340669,0,152147,118473,2722,0.8037,0.0,124.1539,5917.9544,1584.0,10.3031,7,45806.9139,65664.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mge',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[150M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['m']_[150M]_[5,25]_w[4]",302400.0,20886,276931933,276931933,0,276358776,528483,15161,0.7259,0.0,18265.073,3803.9259,1363.0,110.761,14,49.6918,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'m',150,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[200M]_[60, 120]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mse']_[200M]_[60, 120]_w[4]",302400.0,3377,334189,334189,0,149533,115043,2640,0.7818,0.0,125.5867,5661.6136,1371.0,10.1402,7,47100.2564,68016.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mse',200,"60, 120",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[5,25]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[5,25]_w[4]",302400.0,20895,114583982,114583982,0,114235321,339998,12218,0.5847,0.0,9377.2928,3794.3895,1111.0,65.7811,16,41.0566,9.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'mgMe',50,"5,25",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[35,60]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[35,60]_w[4]",302400.0,6420,86296895,86296895,0,86113947,167527,4674,0.728,0.0,18462.1782,3730.8188,1326.0,115.2304,13,52.6606,10.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'sMe',50,"35,60",4
"infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[200M]_[25,35]_w[4]","infocom06_EpidemicOracleRouter_[300]ttl_[302400]s_seed['ms']_[200M]_[25,35]_w[4]",302400.0,10252,1135333,1135333,0,729581,339754,7882,0.7688,0.0,143.0412,4292.7402,1341.0,10.3367,7,15546.9595,14538.0,0.0,0.0,NaN,infocom06,EpidemicOracle,300,'ms',200,"25,35",4
